deck_id,deck_name,archetype,slot,card_id,card_name,card_class,card_type,expansion,collection_no,is_ace_spec,is_basic_pokemon
EX_03,Team Rocket's Mewtwo ex / Mimikyu,Team Rocket Mewtwo control,59,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_03,Team Rocket's Mewtwo ex / Mimikyu,Team Rocket Mewtwo control,60,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,1,162,Slowpoke,Pokemon,POKEMON,SCR,57,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,2,162,Slowpoke,Pokemon,POKEMON,SCR,57,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,3,162,Slowpoke,Pokemon,POKEMON,SCR,57,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,4,162,Slowpoke,Pokemon,POKEMON,SCR,57,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,5,163,Slowking,Pokemon,POKEMON,SCR,58,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,6,163,Slowking,Pokemon,POKEMON,SCR,58,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,7,163,Slowking,Pokemon,POKEMON,SCR,58,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,8,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,9,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,10,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,11,184,Latias ex,Pokemon,POKEMON,SSP,76,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,12,184,Latias ex,Pokemon,POKEMON,SSP,76,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,13,144,Kyurem,Pokemon,POKEMON,SFA,47,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,14,144,Kyurem,Pokemon,POKEMON,SFA,47,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,15,276,Metagross,Pokemon,POKEMON,JTG,63,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,16,276,Metagross,Pokemon,POKEMON,JTG,63,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,17,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,18,377,Zeraora,Pokemon,POKEMON,DRI,78,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,19,272,Lillie’s Clefairy ex,Pokemon,POKEMON,JTG,56,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,20,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,21,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,22,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,23,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,24,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,25,1188,Ciphermaniac’s Codebreaking,Trainer,SUPPORTER,TEF,145,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,26,1188,Ciphermaniac’s Codebreaking,Trainer,SUPPORTER,TEF,145,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,27,1188,Ciphermaniac’s Codebreaking,Trainer,SUPPORTER,TEF,145,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,28,1188,Ciphermaniac’s Codebreaking,Trainer,SUPPORTER,TEF,145,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,29,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,30,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,31,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,32,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,33,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,34,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,35,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,36,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,37,1146,Wondrous Patch,Trainer,ITEM,PFL,94,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,38,1146,Wondrous Patch,Trainer,ITEM,PFL,94,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,39,1146,Wondrous Patch,Trainer,ITEM,PFL,94,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,40,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,41,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,42,1092,Secret Box,Trainer,ITEM,TWM,163,True,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,43,1123,Switch,Trainer,ITEM,SVI,194,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,44,1175,Brave Bangle,Trainer,TOOL,WHT,80,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,45,1156,Lucky Helmet,Trainer,TOOL,TWM,158,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,46,1248,Academy at Night,Trainer,STADIUM,SFA,54,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,47,1248,Academy at Night,Trainer,STADIUM,SFA,54,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,48,1248,Academy at Night,Trainer,STADIUM,SFA,54,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,49,1248,Academy at Night,Trainer,STADIUM,SFA,54,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,50,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,51,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,52,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,53,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,54,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,55,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,56,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,57,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,58,9,Boomerang Energy,Energy,SPECIAL_ENERGY,TWM,166,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,59,9,Boomerang Energy,Energy,SPECIAL_ENERGY,TWM,166,False,False
EX_04,Slowking / Topdeck Toolbox,Slowking topdeck toolbox,60,9,Boomerang Energy,Energy,SPECIAL_ENERGY,TWM,166,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,1,96,Teal Mask Ogerpon ex,Pokemon,POKEMON,TWM,25,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,2,96,Teal Mask Ogerpon ex,Pokemon,POKEMON,TWM,25,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,3,96,Teal Mask Ogerpon ex,Pokemon,POKEMON,TWM,25,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,4,96,Teal Mask Ogerpon ex,Pokemon,POKEMON,TWM,25,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,5,92,Applin,Pokemon,POKEMON,TWM,17,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,6,92,Applin,Pokemon,POKEMON,TWM,17,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,7,93,Dipplin,Pokemon,POKEMON,TWM,18,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,8,93,Dipplin,Pokemon,POKEMON,TWM,18,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,9,150,Hydrapple ex,Pokemon,POKEMON,SCR,14,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,10,150,Hydrapple ex,Pokemon,POKEMON,SCR,14,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,11,917,Chikorita,Pokemon,POKEMON,ASC,8,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,12,708,Chikorita,Pokemon,POKEMON,MEG,8,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,13,709,Bayleef,Pokemon,POKEMON,MEG,9,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,14,918,Bayleef,Pokemon,POKEMON,ASC,9,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,15,710,Meganium,Pokemon,POKEMON,MEG,10,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,16,710,Meganium,Pokemon,POKEMON,MEG,10,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,17,172,Hoothoot,Pokemon,POKEMON,SCR,114,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,18,173,Noctowl,Pokemon,POKEMON,SCR,115,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,19,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,20,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,21,655,Celebi,Pokemon,POKEMON,MEG,12,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,22,920,Tapu Bulu,Pokemon,POKEMON,SFA,6,False,True
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,23,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,24,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,25,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,26,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,27,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,28,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,29,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,30,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,31,1201,Briar,Trainer,SUPPORTER,SCR,132,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,32,1184,Lana’s Aid,Trainer,SUPPORTER,TWM,155,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,33,1094,Bug Catching Set,Trainer,ITEM,TWM,143,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,34,1094,Bug Catching Set,Trainer,ITEM,TWM,143,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,35,1094,Bug Catching Set,Trainer,ITEM,TWM,143,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,36,1094,Bug Catching Set,Trainer,ITEM,TWM,143,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,37,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,38,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,39,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,40,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,41,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,42,1080,Unfair Stamp,Trainer,ITEM,TWM,165,True,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,43,1261,Forest of Vitality,Trainer,STADIUM,MEG,117,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,44,1261,Forest of Vitality,Trainer,STADIUM,MEG,117,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,45,1261,Forest of Vitality,Trainer,STADIUM,MEG,117,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,46,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,47,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,48,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,49,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,50,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,51,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,52,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,53,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,54,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,55,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,56,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,57,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,58,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,59,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_05,Grass Box / Ogerpon / Hydrapple,Grass energy toolbox,60,1,Basic {G} Energy,Energy,BASIC_ENERGY,SVE,1,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,1,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,2,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,3,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,4,756,Mega Kangaskhan ex,Pokemon,POKEMON,MEG,104,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,5,344,Dwebble,Pokemon,POKEMON,DRI,11,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,6,344,Dwebble,Pokemon,POKEMON,DRI,11,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,7,344,Dwebble,Pokemon,POKEMON,DRI,11,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,8,345,Crustle,Pokemon,POKEMON,DRI,12,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,9,345,Crustle,Pokemon,POKEMON,DRI,12,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,10,345,Crustle,Pokemon,POKEMON,DRI,12,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,11,117,Cornerstone Mask Ogerpon ex,Pokemon,POKEMON,TWM,112,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,12,858,Psyduck,Pokemon,POKEMON,ASC,39,False,True
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,13,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,14,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,15,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,16,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,17,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,18,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,19,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,20,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,21,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,22,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,23,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,24,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,25,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,26,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,27,1186,Eri,Trainer,SUPPORTER,TEF,146,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,28,1197,Xerosic’s Machinations,Trainer,SUPPORTER,SFA,64,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,29,1190,Bianca’s Devotion,Trainer,SUPPORTER,TEF,142,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,30,1120,Crushing Hammer,Trainer,ITEM,SVI,168,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,31,1120,Crushing Hammer,Trainer,ITEM,SVI,168,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,32,1120,Crushing Hammer,Trainer,ITEM,SVI,168,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,33,1120,Crushing Hammer,Trainer,ITEM,SVI,168,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,34,1147,Jumbo Ice Cream,Trainer,ITEM,PFL,91,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,35,1147,Jumbo Ice Cream,Trainer,ITEM,PFL,91,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,36,1147,Jumbo Ice Cream,Trainer,ITEM,PFL,91,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,37,1147,Jumbo Ice Cream,Trainer,ITEM,PFL,91,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,38,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,39,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,40,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,41,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,42,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,43,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,44,1123,Switch,Trainer,ITEM,SVI,194,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,45,1159,Hero’s Cape,Trainer,TOOL,TEF,152,True,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,46,1257,Team Rocket's Factory,Trainer,STADIUM,DRI,173,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,47,14,Spiky Energy,Energy,SPECIAL_ENERGY,JTG,159,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,48,14,Spiky Energy,Energy,SPECIAL_ENERGY,JTG,159,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,49,14,Spiky Energy,Energy,SPECIAL_ENERGY,JTG,159,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,50,14,Spiky Energy,Energy,SPECIAL_ENERGY,JTG,159,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,51,18,Grow Grass Energy,Energy,SPECIAL_ENERGY,POR,86,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,52,18,Grow Grass Energy,Energy,SPECIAL_ENERGY,POR,86,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,53,18,Grow Grass Energy,Energy,SPECIAL_ENERGY,POR,86,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,54,18,Grow Grass Energy,Energy,SPECIAL_ENERGY,POR,86,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,55,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,56,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,57,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,58,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,59,6,Basic {F} Energy,Energy,BASIC_ENERGY,SVE,6,False,False
EX_06,Mega Kangaskhan / Crustle / Petrel,Mega Kangaskhan disruption,60,6,Basic {F} Energy,Energy,BASIC_ENERGY,SVE,6,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,1,741,Abra,Pokemon,POKEMON,MEG,54,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,2,741,Abra,Pokemon,POKEMON,MEG,54,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,3,741,Abra,Pokemon,POKEMON,MEG,54,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,4,741,Abra,Pokemon,POKEMON,MEG,54,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,5,742,Kadabra,Pokemon,POKEMON,MEG,55,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,6,742,Kadabra,Pokemon,POKEMON,MEG,55,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,7,742,Kadabra,Pokemon,POKEMON,MEG,55,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,8,742,Kadabra,Pokemon,POKEMON,MEG,55,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,9,743,Alakazam,Pokemon,POKEMON,MEG,56,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,10,743,Alakazam,Pokemon,POKEMON,MEG,56,False,False
